State,County,City,Date,Total_Cases
New Jersey,Glcouester,PITMAN BOROUGH,5/12/2020,28
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/12/2020,20
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/12/2020,25
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/12/2020,240
New Jersey,Glcouester,WENONAH BOROUGH,5/12/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/12/2020,112
New Jersey,Glcouester,WESTVILLE BOROUGH,5/12/2020,31
New Jersey,Glcouester,WOODBURY CITY,5/12/2020,60
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/12/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/12/2020,74
New Jersey,Glcouester,CLAYTON BOROUGH,5/13/2020,52
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/13/2020,413
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/13/2020,44
New Jersey,Glcouester,ELK TOWNSHIP,5/13/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/13/2020,61
New Jersey,Glcouester,GLASSBORO BOROUGH,5/13/2020,87
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/13/2020,19
New Jersey,Glcouester,HARRISON TOWNSHIP,5/13/2020,43
New Jersey,Glcouester,LOGAN TOWNSHIP,5/13/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/13/2020,69
New Jersey,Glcouester,MONROE TOWNSHIP,5/13/2020,198
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/13/2020,13
New Jersey,Glcouester,NEWFIELD BOROUGH,5/13/2020,1
New Jersey,Glcouester,PAULSBORO BOROUGH,5/13/2020,45
New Jersey,Glcouester,PITMAN BOROUGH,5/13/2020,29
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/13/2020,21
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/13/2020,25
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/13/2020,240
New Jersey,Glcouester,WENONAH BOROUGH,5/13/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/13/2020,113
New Jersey,Glcouester,WESTVILLE BOROUGH,5/13/2020,32
New Jersey,Glcouester,WOODBURY CITY,5/13/2020,61
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/13/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/13/2020,75
New Jersey,Glcouester,CLAYTON BOROUGH,5/14/2020,53
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/14/2020,421
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/14/2020,44
New Jersey,Glcouester,ELK TOWNSHIP,5/14/2020,30
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/14/2020,63
New Jersey,Glcouester,GLASSBORO BOROUGH,5/14/2020,87
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/14/2020,19
New Jersey,Glcouester,HARRISON TOWNSHIP,5/14/2020,43
New Jersey,Glcouester,LOGAN TOWNSHIP,5/14/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/14/2020,69
New Jersey,Glcouester,MONROE TOWNSHIP,5/14/2020,202
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/14/2020,13
New Jersey,Glcouester,NEWFIELD BOROUGH,5/14/2020,1
New Jersey,Glcouester,PAULSBORO BOROUGH,5/14/2020,45
New Jersey,Glcouester,PITMAN BOROUGH,5/14/2020,30
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/14/2020,21
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/14/2020,26
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/14/2020,242
New Jersey,Glcouester,WENONAH BOROUGH,5/14/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/14/2020,115
New Jersey,Glcouester,WESTVILLE BOROUGH,5/14/2020,32
New Jersey,Glcouester,WOODBURY CITY,5/14/2020,62
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/14/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/14/2020,75
New Jersey,Glcouester,CLAYTON BOROUGH,5/15/2020,54
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/15/2020,441
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/15/2020,44
New Jersey,Glcouester,ELK TOWNSHIP,5/15/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/15/2020,63
New Jersey,Glcouester,GLASSBORO BOROUGH,5/15/2020,89
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/15/2020,20
New Jersey,Glcouester,HARRISON TOWNSHIP,5/15/2020,43
New Jersey,Glcouester,LOGAN TOWNSHIP,5/15/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/15/2020,69
New Jersey,Glcouester,MONROE TOWNSHIP,5/15/2020,205
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/15/2020,13
New Jersey,Glcouester,NEWFIELD BOROUGH,5/15/2020,1
New Jersey,Glcouester,PAULSBORO BOROUGH,5/15/2020,44
New Jersey,Glcouester,PITMAN BOROUGH,5/15/2020,30
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/15/2020,21
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/15/2020,26
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/15/2020,247
New Jersey,Glcouester,WENONAH BOROUGH,5/15/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/15/2020,116
New Jersey,Glcouester,WESTVILLE BOROUGH,5/15/2020,32
New Jersey,Glcouester,WOODBURY CITY,5/15/2020,63
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/15/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/15/2020,75
New Jersey,Glcouester,CLAYTON BOROUGH,5/16/2020,55
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/16/2020,453
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/16/2020,45
New Jersey,Glcouester,ELK TOWNSHIP,5/16/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/16/2020,66
New Jersey,Glcouester,GLASSBORO BOROUGH,5/16/2020,93
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/16/2020,20
New Jersey,Glcouester,HARRISON TOWNSHIP,5/16/2020,46
New Jersey,Glcouester,LOGAN TOWNSHIP,5/16/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/16/2020,71
New Jersey,Glcouester,MONROE TOWNSHIP,5/16/2020,215
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/16/2020,13
New Jersey,Glcouester,NEWFIELD BOROUGH,5/16/2020,2
New Jersey,Glcouester,PAULSBORO BOROUGH,5/16/2020,44
New Jersey,Glcouester,PITMAN BOROUGH,5/16/2020,33
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/16/2020,77
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/16/2020,28
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/16/2020,249
New Jersey,Glcouester,WENONAH BOROUGH,5/16/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/16/2020,118
New Jersey,Glcouester,WESTVILLE BOROUGH,5/16/2020,32
New Jersey,Glcouester,WOODBURY CITY,5/16/2020,66
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/16/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/16/2020,76
New Jersey,Glcouester,CLAYTON BOROUGH,5/18/2020,55
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/18/2020,453
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/18/2020,45
New Jersey,Glcouester,ELK TOWNSHIP,5/18/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/18/2020,66
New Jersey,Glcouester,GLASSBORO BOROUGH,5/18/2020,97
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/18/2020,20
New Jersey,Glcouester,HARRISON TOWNSHIP,5/18/2020,47
New Jersey,Glcouester,LOGAN TOWNSHIP,5/18/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/18/2020,70
New Jersey,Glcouester,MONROE TOWNSHIP,5/18/2020,217
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/18/2020,13
New Jersey,Glcouester,NEWFIELD BOROUGH,5/18/2020,2
New Jersey,Glcouester,PAULSBORO BOROUGH,5/18/2020,45
New Jersey,Glcouester,PITMAN BOROUGH,5/18/2020,33
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/18/2020,77
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/18/2020,29
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/18/2020,253
New Jersey,Glcouester,WENONAH BOROUGH,5/18/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/18/2020,117
New Jersey,Glcouester,WESTVILLE BOROUGH,5/18/2020,32
New Jersey,Glcouester,WOODBURY CITY,5/18/2020,71
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/18/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/18/2020,76
New Jersey,Glcouester,CLAYTON BOROUGH,5/19/2020,55
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/19/2020,456
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/19/2020,45
New Jersey,Glcouester,ELK TOWNSHIP,5/19/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/19/2020,67
New Jersey,Glcouester,GLASSBORO BOROUGH,5/19/2020,101
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/19/2020,20
New Jersey,Glcouester,HARRISON TOWNSHIP,5/19/2020,46
New Jersey,Glcouester,LOGAN TOWNSHIP,5/19/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/19/2020,72
New Jersey,Glcouester,MONROE TOWNSHIP,5/19/2020,220
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/19/2020,13
New Jersey,Glcouester,NEWFIELD BOROUGH,5/19/2020,3
New Jersey,Glcouester,PAULSBORO BOROUGH,5/19/2020,46
New Jersey,Glcouester,PITMAN BOROUGH,5/19/2020,33
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/19/2020,77
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/19/2020,32
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/19/2020,257
New Jersey,Glcouester,WENONAH BOROUGH,5/19/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/19/2020,118
New Jersey,Glcouester,WESTVILLE BOROUGH,5/19/2020,32
New Jersey,Glcouester,WOODBURY CITY,5/19/2020,76
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/19/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/19/2020,76
New Jersey,Glcouester,CLAYTON BOROUGH,5/20/2020,56
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/20/2020,460
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/20/2020,47
New Jersey,Glcouester,ELK TOWNSHIP,5/20/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/20/2020,69
New Jersey,Glcouester,GLASSBORO BOROUGH,5/20/2020,104
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/20/2020,20
New Jersey,Glcouester,HARRISON TOWNSHIP,5/20/2020,48
New Jersey,Glcouester,LOGAN TOWNSHIP,5/20/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/20/2020,73
New Jersey,Glcouester,MONROE TOWNSHIP,5/20/2020,223
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/20/2020,14
New Jersey,Glcouester,NEWFIELD BOROUGH,5/20/2020,5
New Jersey,Glcouester,PAULSBORO BOROUGH,5/20/2020,47
New Jersey,Glcouester,PITMAN BOROUGH,5/20/2020,34
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/20/2020,79
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/20/2020,33
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/20/2020,265
New Jersey,Glcouester,WENONAH BOROUGH,5/20/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/20/2020,120
New Jersey,Glcouester,WESTVILLE BOROUGH,5/20/2020,33
New Jersey,Glcouester,WOODBURY CITY,5/20/2020,78
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/20/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/20/2020,76
New Jersey,Glcouester,CLAYTON BOROUGH,5/21/2020,56
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/21/2020,463
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/21/2020,47
New Jersey,Glcouester,ELK TOWNSHIP,5/21/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/21/2020,71
New Jersey,Glcouester,GLASSBORO BOROUGH,5/21/2020,106
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/21/2020,21
New Jersey,Glcouester,HARRISON TOWNSHIP,5/21/2020,48
New Jersey,Glcouester,LOGAN TOWNSHIP,5/21/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/21/2020,74
New Jersey,Glcouester,MONROE TOWNSHIP,5/21/2020,226
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/21/2020,15
New Jersey,Glcouester,NEWFIELD BOROUGH,5/21/2020,5
New Jersey,Glcouester,PAULSBORO BOROUGH,5/21/2020,47
New Jersey,Glcouester,PITMAN BOROUGH,5/21/2020,35
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/21/2020,79
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/21/2020,33
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/21/2020,280
New Jersey,Glcouester,WENONAH BOROUGH,5/21/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/21/2020,122
New Jersey,Glcouester,WESTVILLE BOROUGH,5/21/2020,33
New Jersey,Glcouester,WOODBURY CITY,5/21/2020,78
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/21/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/21/2020,77
New Jersey,Glcouester,CLAYTON BOROUGH,5/23/2020,57
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/23/2020,473
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/23/2020,48
New Jersey,Glcouester,ELK TOWNSHIP,5/23/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/23/2020,72
New Jersey,Glcouester,GLASSBORO BOROUGH,5/23/2020,108
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/23/2020,21
New Jersey,Glcouester,HARRISON TOWNSHIP,5/23/2020,50
New Jersey,Glcouester,LOGAN TOWNSHIP,5/23/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/23/2020,75
New Jersey,Glcouester,MONROE TOWNSHIP,5/23/2020,229
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/23/2020,17
New Jersey,Glcouester,NEWFIELD BOROUGH,5/23/2020,5
New Jersey,Glcouester,PAULSBORO BOROUGH,5/23/2020,49
New Jersey,Glcouester,PITMAN BOROUGH,5/23/2020,36
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/23/2020,80
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/23/2020,33
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/23/2020,290
New Jersey,Glcouester,WENONAH BOROUGH,5/23/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/23/2020,124
New Jersey,Glcouester,WESTVILLE BOROUGH,5/23/2020,33
New Jersey,Glcouester,WOODBURY CITY,5/23/2020,80
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/23/2020,15
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/23/2020,78
New Jersey,Glcouester,CLAYTON BOROUGH,5/24/2020,58
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/24/2020,473
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/24/2020,49
New Jersey,Glcouester,ELK TOWNSHIP,5/24/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/24/2020,73
New Jersey,Glcouester,GLASSBORO BOROUGH,5/24/2020,110
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/24/2020,21
New Jersey,Glcouester,HARRISON TOWNSHIP,5/24/2020,51
New Jersey,Glcouester,LOGAN TOWNSHIP,5/24/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/24/2020,76
New Jersey,Glcouester,MONROE TOWNSHIP,5/24/2020,231
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/24/2020,17
New Jersey,Glcouester,NEWFIELD BOROUGH,5/24/2020,6
New Jersey,Glcouester,PAULSBORO BOROUGH,5/24/2020,50
New Jersey,Glcouester,PITMAN BOROUGH,5/24/2020,39
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/24/2020,81
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/24/2020,34
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/24/2020,294
New Jersey,Glcouester,WENONAH BOROUGH,5/24/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/24/2020,128
New Jersey,Glcouester,WESTVILLE BOROUGH,5/24/2020,34
New Jersey,Glcouester,WOODBURY CITY,5/24/2020,84
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/24/2020,16
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/24/2020,79
New Jersey,Glcouester,CLAYTON BOROUGH,5/25/2020,58
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/25/2020,478
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/25/2020,49
New Jersey,Glcouester,ELK TOWNSHIP,5/25/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/25/2020,74
New Jersey,Glcouester,GLASSBORO BOROUGH,5/25/2020,111
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/25/2020,21
New Jersey,Glcouester,HARRISON TOWNSHIP,5/25/2020,52
New Jersey,Glcouester,LOGAN TOWNSHIP,5/25/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/25/2020,77
New Jersey,Glcouester,MONROE TOWNSHIP,5/25/2020,232
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/25/2020,17
New Jersey,Glcouester,NEWFIELD BOROUGH,5/25/2020,6
New Jersey,Glcouester,PAULSBORO BOROUGH,5/25/2020,51
New Jersey,Glcouester,PITMAN BOROUGH,5/25/2020,39
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/25/2020,81
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/25/2020,34
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/25/2020,296
New Jersey,Glcouester,WENONAH BOROUGH,5/25/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/25/2020,129
New Jersey,Glcouester,WESTVILLE BOROUGH,5/25/2020,34
New Jersey,Glcouester,WOODBURY CITY,5/25/2020,84
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/25/2020,16
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/25/2020,79
New Jersey,Glcouester,CLAYTON BOROUGH,5/27/2020,58
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/27/2020,493
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/27/2020,49
New Jersey,Glcouester,ELK TOWNSHIP,5/27/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/27/2020,74
New Jersey,Glcouester,GLASSBORO BOROUGH,5/27/2020,113
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/27/2020,21
New Jersey,Glcouester,HARRISON TOWNSHIP,5/27/2020,54
New Jersey,Glcouester,LOGAN TOWNSHIP,5/27/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/27/2020,79
New Jersey,Glcouester,MONROE TOWNSHIP,5/27/2020,240
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/27/2020,17
New Jersey,Glcouester,NEWFIELD BOROUGH,5/27/2020,7
New Jersey,Glcouester,PAULSBORO BOROUGH,5/27/2020,51
New Jersey,Glcouester,PITMAN BOROUGH,5/27/2020,40
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/27/2020,81
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/27/2020,34
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/27/2020,311
New Jersey,Glcouester,WENONAH BOROUGH,5/27/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/27/2020,138
New Jersey,Glcouester,WESTVILLE BOROUGH,5/27/2020,35
New Jersey,Glcouester,WOODBURY CITY,5/27/2020,88
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/27/2020,16
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/27/2020,79
New Jersey,Glcouester,CLAYTON BOROUGH,5/28/2020,60
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/28/2020,499
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/28/2020,50
New Jersey,Glcouester,ELK TOWNSHIP,5/28/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/28/2020,74
New Jersey,Glcouester,GLASSBORO BOROUGH,5/28/2020,116
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/28/2020,22
New Jersey,Glcouester,HARRISON TOWNSHIP,5/28/2020,54
New Jersey,Glcouester,LOGAN TOWNSHIP,5/28/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/28/2020,82
New Jersey,Glcouester,MONROE TOWNSHIP,5/28/2020,246
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/28/2020,17
New Jersey,Glcouester,NEWFIELD BOROUGH,5/28/2020,8
New Jersey,Glcouester,PAULSBORO BOROUGH,5/28/2020,51
New Jersey,Glcouester,PITMAN BOROUGH,5/28/2020,41
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/28/2020,81
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/28/2020,34
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/28/2020,314
New Jersey,Glcouester,WENONAH BOROUGH,5/28/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/28/2020,142
New Jersey,Glcouester,WESTVILLE BOROUGH,5/28/2020,36
New Jersey,Glcouester,WOODBURY CITY,5/28/2020,89
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/28/2020,16
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/28/2020,79
New Jersey,Glcouester,CLAYTON BOROUGH,5/29/2020,61
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/29/2020,504
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/29/2020,50
New Jersey,Glcouester,ELK TOWNSHIP,5/29/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/29/2020,74
New Jersey,Glcouester,GLASSBORO BOROUGH,5/29/2020,118
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/29/2020,22
New Jersey,Glcouester,HARRISON TOWNSHIP,5/29/2020,55
New Jersey,Glcouester,LOGAN TOWNSHIP,5/29/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/29/2020,85
New Jersey,Glcouester,MONROE TOWNSHIP,5/29/2020,247
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/29/2020,18
New Jersey,Glcouester,NEWFIELD BOROUGH,5/29/2020,8
New Jersey,Glcouester,PAULSBORO BOROUGH,5/29/2020,55
New Jersey,Glcouester,PITMAN BOROUGH,5/29/2020,41
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/29/2020,81
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/29/2020,34
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/29/2020,328
New Jersey,Glcouester,WENONAH BOROUGH,5/29/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/29/2020,147
New Jersey,Glcouester,WESTVILLE BOROUGH,5/29/2020,36
New Jersey,Glcouester,WOODBURY CITY,5/29/2020,90
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/29/2020,16
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/29/2020,79
New Jersey,Glcouester,CLAYTON BOROUGH,5/31/2020,61
New Jersey,Glcouester,DEPTFORD TOWNSHIP,5/31/2020,508
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,5/31/2020,50
New Jersey,Glcouester,ELK TOWNSHIP,5/31/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,5/31/2020,74
New Jersey,Glcouester,GLASSBORO BOROUGH,5/31/2020,119
New Jersey,Glcouester,GREENWICH TOWNSHIP,5/31/2020,22
New Jersey,Glcouester,HARRISON TOWNSHIP,5/31/2020,57
New Jersey,Glcouester,LOGAN TOWNSHIP,5/31/2020,31
New Jersey,Glcouester,MANTUA TOWNSHIP,5/31/2020,87
New Jersey,Glcouester,MONROE TOWNSHIP,5/31/2020,253
New Jersey,Glcouester,NATIONAL PARK BOROUGH,5/31/2020,18
New Jersey,Glcouester,NEWFIELD BOROUGH,5/31/2020,8
New Jersey,Glcouester,PAULSBORO BOROUGH,5/31/2020,55
New Jersey,Glcouester,PITMAN BOROUGH,5/31/2020,41
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,5/31/2020,80
New Jersey,Glcouester,SWEDESBORO BOROUGH,5/31/2020,34
New Jersey,Glcouester,WASHINGTON TOWNSHIP,5/31/2020,329
New Jersey,Glcouester,WENONAH BOROUGH,5/31/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,5/31/2020,146
New Jersey,Glcouester,WESTVILLE BOROUGH,5/31/2020,36
New Jersey,Glcouester,WOODBURY CITY,5/31/2020,91
New Jersey,Glcouester,WOODBURY HEIGHTS BOROUGH,5/31/2020,16
New Jersey,Glcouester,WOOLWICH TOWNSHIP,5/31/2020,79
New Jersey,Glcouester,CLAYTON BOROUGH,6/1/2020,61
New Jersey,Glcouester,DEPTFORD TOWNSHIP,6/1/2020,508
New Jersey,Glcouester,EAST GREENWICH TOWNSHIP,6/1/2020,50
New Jersey,Glcouester,ELK TOWNSHIP,6/1/2020,29
New Jersey,Glcouester,FRANKLIN TOWNSHIP,6/1/2020,74
New Jersey,Glcouester,GLASSBORO BOROUGH,6/1/2020,120
New Jersey,Glcouester,GREENWICH TOWNSHIP,6/1/2020,23
New Jersey,Glcouester,HARRISON TOWNSHIP,6/1/2020,57
New Jersey,Glcouester,LOGAN TOWNSHIP,6/1/2020,34
New Jersey,Glcouester,MANTUA TOWNSHIP,6/1/2020,89
New Jersey,Glcouester,MONROE TOWNSHIP,6/1/2020,254
New Jersey,Glcouester,NATIONAL PARK BOROUGH,6/1/2020,18
New Jersey,Glcouester,NEWFIELD BOROUGH,6/1/2020,8
New Jersey,Glcouester,PAULSBORO BOROUGH,6/1/2020,55
New Jersey,Glcouester,PITMAN BOROUGH,6/1/2020,41
New Jersey,Glcouester,SOUTH HARRISON TOWNSHIP,6/1/2020,80
New Jersey,Glcouester,SWEDESBORO BOROUGH,6/1/2020,34
New Jersey,Glcouester,WASHINGTON TOWNSHIP,6/1/2020,330
New Jersey,Glcouester,WENONAH BOROUGH,6/1/2020,12
New Jersey,Glcouester,WEST DEPTFORD TOWNSHIP,6/1/2020,146
